12070024;"DEUTDEDB180";"Deutsche Bank Privat und Geschäftskunden";3046;"Cottbus";21704;63
12070024;"DEUTDEDB173";"Deutsche Bank Privat und Geschäftskunden";16225;"Eberswalde";21704;63
12070024;"DEUTDEDB174";"Deutsche Bank Privat und Geschäftskunden";15873;"Eisenhüttenstadt";21704;63
12070024;"DEUTDEDB162";"Deutsche Bank Privat und Geschäftskunden";14612;"Falkensee";21704;63
12070024;"DEUTDEDB182";"Deutsche Bank Privat und Geschäftskunden";3232;"Finsterwalde";21704;63
12070024;"DEUTDEDB181";"Deutsche Bank Privat und Geschäftskunden";3149;"Forst (Lausitz)";21704;63
12070024;"DEUTDEDB170";"Deutsche Bank Privat und Geschäftskunden";15203;"Frankfurt (Oder)";21704;63
12070024;"DEUTDEDB175";"Deutsche Bank Privat und Geschäftskunden";15501;"Fürstenwalde /Spree";21704;63
12070024;"DEUTDEDB183";"Deutsche Bank Privat und Geschäftskunden";3161;"Guben";21704;63
12070024;"DEUTDEDB125";"Deutsche Bank Privat und Geschäftskunden";16761;"Hennigsdorf";21704;63
12070024;"DEUTDEDB187";"Deutsche Bank Privat und Geschäftskunden";14902;"Jüterbog";21704;63
12070024;"DEUTDEDB121";"Deutsche Bank Privat und Geschäftskunden";15701;"Königs Wusterhausen";21704;63
12070024;"DEUTDEDB163";"Deutsche Bank Privat und Geschäftskunden";16856;"Kyritz, Prignitz";21704;63
12070024;"DEUTDEDB188";"Deutsche Bank Privat und Geschäftskunden";14943;"Luckenwalde";21704;63
12070024;"DEUTDEDB164";"Deutsche Bank Privat und Geschäftskunden";14974;"Ludwigsfelde";21704;63
12070024;"DEUTDEDB184";"Deutsche Bank Privat und Geschäftskunden";15907;"Lübben (Spreewald)";21704;63
12070024;"DEUTDEDB165";"Deutsche Bank Privat und Geschäftskunden";14641;"Nauen, Havelland";21704;63
12070024;"DEUTDEDB123";"Deutsche Bank Privat und Geschäftskunden";16801;"Neuruppin";21704;63
12070024;"DEUTDEDB120";"Deutsche Bank Privat und Geschäftskunden";16502;"Oranienburg";21704;63
12070024;;"Deutsche Bank Privat und Geschäftskunden";10883;"Berlin";21704;63
12070024;"DEUTDEDB166";"Deutsche Bank Privat und Geschäftskunden";16921;"Pritzwalk";21704;63
12070024;"DEUTDEDB167";"Deutsche Bank Privat und Geschäftskunden";14712;"Rathenow";21704;63
12070024;"DEUTDEDB126";"Deutsche Bank Privat und Geschäftskunden";1987;"Schwarzheide";21704;63
12070024;"DEUTDEDB176";"Deutsche Bank Privat und Geschäftskunden";16285;"Schwedt /Oder";21704;63
12070024;"DEUTDEDB177";"Deutsche Bank Privat und Geschäftskunden";15301;"Seelow";21704;63
12070024;"DEUTDEDB185";"Deutsche Bank Privat und Geschäftskunden";1968;"Senftenberg, NL";21704;63
12070024;"DEUTDEDB186";"Deutsche Bank Privat und Geschäftskunden";3122;"Spremberg, NL";21704;63
12070024;"DEUTDEDB178";"Deutsche Bank Privat und Geschäftskunden";15344;"Strausberg";21704;63
12070024;"DEUTDEDB127";"Deutsche Bank Privat und Geschäftskunden";14513;"Teltow";21704;63
12070024;"DEUTDEDB189";"Deutsche Bank Privat und Geschäftskunden";2931;"Weißwasser /O.L.";21704;63
12070024;"DEUTDEDB168";"Deutsche Bank Privat und Geschäftskunden";14542;"Werder (Havel)";21704;63
12070024;"DEUTDEDB169";"Deutsche Bank Privat und Geschäftskunden";16901;"Wittstock, Dosse";21704;63
12070024;"DEUTDEDB124";"Deutsche Bank Privat und Geschäftskunden";15801;"Zossen b Berlin";21704;63
12070024;"DEUTDEDB161";"Deutsche Bank Privat und Geschäftskunden F 704";14776;"Brandenburg an der Havel";21704;63
12080000;"DRESDEFF120";"Commerzbank vormals Dresdner Bank Filiale Berlin II";10623;"Berlin";28120;76
12090640;"DAAEDED1040";"apoBank";10625;"Berlin";91050;"A4"
12096597;"GENODEF1S10";"Sparda-Bank Berlin";10407;"Berlin";91055;"A8"
12096597;;"Sparda-Bank Berlin";3046;"Cottbus";91055;"A8"
12096597;;"Sparda-Bank Berlin";1099;"Dresden";91055;"A8"
12096597;;"Sparda-Bank Berlin";99084;"Erfurt";91055;"A8"
12096597;;"Sparda-Bank Berlin";17489;"Greifswald, Hansestadt";91055;"A8"
12096597;;"Sparda-Bank Berlin";6112;"Halle (Saale)";91055;"A8"
12096597;;"Sparda-Bank Berlin";39104;"Magdeburg";91055;"A8"
12096597;;"Sparda-Bank Berlin";19053;"Schwerin, Meckl";91055;"A8"
12096597;;"Sparda-Bank Berlin";4001;"Leipzig";91055;"A8"
12096597;;"Sparda-Bank Berlin";6449;"Aschersleben, Sachs-Anh";91055;"A8"
12096597;;"Sparda-Bank Berlin";2625;"Bautzen, Sachs";91055;"A8"
12096597;;"Sparda-Bank Berlin";18528;"Bergen auf Rügen";91055;"A8"
12096597;;"Sparda-Bank Berlin";6406;"Bernburg (Saale)";91055;"A8"
12096597;;"Sparda-Bank Berlin";14774;"Brandenburg an der Havel";91055;"A8"
12096597;;"Sparda-Bank Berlin";9111;"Chemnitz, Sachs";91055;"A8"
12096597;;"Sparda-Bank Berlin";4509;"Delitzsch";91055;"A8"
12096597;;"Sparda-Bank Berlin";6849;"Dessau-Roßlau";91055;"A8"
12096597;;"Sparda-Bank Berlin";99817;"Eisenach, Thür";91055;"A8"
12096597;;"Sparda-Bank Berlin";4895;"Falkenberg, Elster";91055;"A8"
12096597;;"Sparda-Bank Berlin";15230;"Frankfurt (Oder)";91055;"A8"
12096597;;"Sparda-Bank Berlin";7545;"Gera";91055;"A8"
12096597;;"Sparda-Bank Berlin";2826;"Görlitz, Neiße";91055;"A8"
12096597;;"Sparda-Bank Berlin";99867;"Gotha, Thür";91055;"A8"
12096597;;"Sparda-Bank Berlin";18273;"Güstrow";91055;"A8"
12096597;;"Sparda-Bank Berlin";38820;"Halberstadt";91055;"A8"
12096597;;"Sparda-Bank Berlin";6886;"Lutherstadt Wittenberg";91055;"A8"
12096597;;"Sparda-Bank Berlin";98617;"Meiningen";91055;"A8"
12096597;;"Sparda-Bank Berlin";99724;"Nordhausen, Thür";91055;"A8"
12096597;;"Sparda-Bank Berlin";1796;"Pirna";91055;"A8"
12096597;;"Sparda-Bank Berlin";14473;"Potsdam";91055;"A8"
12096597;;"Sparda-Bank Berlin";1587;"Riesa";91055;"A8"
12096597;;"Sparda-Bank Berlin";18055;"Rostock";91055;"A8"
12096597;;"Sparda-Bank Berlin";7318;"Saalfeld /Saale";91055;"A8"
12096597;;"Sparda-Bank Berlin";39576;"Stendal";91055;"A8"
12096597;;"Sparda-Bank Berlin";18437;"Stralsund";91055;"A8"
12096597;;"Sparda-Bank Berlin";99423;"Weimar, Thür";91055;"A8"
12096597;;"Sparda-Bank Berlin";6667;"Weißenfels, Saale";91055;"A8"
